decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
186930,2024-04-06 12:52:22,customer,CUST_001330,,,195522,shopping,inst_32619,browsing
186931,2024-04-06 12:55:22,customer,CUST_001330,,,195523,shopping,inst_32619,considering
186934,2024-04-06 10:47:20,customer,CUST_001337,,,195526,shopping,inst_32620,browsing
186936,2024-04-06 19:30:27,customer,CUST_001508,,,195528,shopping,inst_32621,browsing
186939,2024-04-06 19:37:48,customer,CUST_001508,,,195531,shopping,inst_32621,browsing
186942,2024-04-06 19:40:48,customer,CUST_001508,,,195534,shopping,inst_32621,browsing
186945,2024-04-06 12:24:24,customer,CUST_001575,,,195537,shopping,inst_32622,browsing
186948,2024-04-06 18:37:59,customer,CUST_001613,,,195540,shopping,inst_32623,browsing
186949,2024-04-06 18:40:59,customer,CUST_001613,,,195541,shopping,inst_32623,browsing
186952,2024-04-06 18:51:06,customer,CUST_001613,,,195544,shopping,inst_32623,considering
186954,2024-04-06 19:00:22,customer,CUST_001613,,,195546,shopping,inst_32623,checkout
186957,2024-04-06 19:03:36,customer,CUST_001613,,,195550,shopping,inst_32623,purchased
186964,2024-04-06 14:38:14,customer,CUST_001810,,,195557,shopping,inst_32626,browsing
186965,2024-04-06 14:43:01,customer,CUST_001810,,,195558,shopping,inst_32626,considering
186973,2024-04-06 15:04:50,customer,CUST_001898,,,195566,shopping,inst_32629,browsing
186977,2024-04-06 19:36:05,customer,CUST_001901,,,195570,shopping,inst_32630,considering
186981,2024-04-06 17:04:12,customer,CUST_002004,,,195574,shopping,inst_32632,browsing
186984,2024-04-06 17:07:12,customer,CUST_002004,,,195577,shopping,inst_32632,browsing
186986,2024-04-06 17:10:12,customer,CUST_002004,,,195579,shopping,inst_32632,browsing
186989,2024-04-06 17:13:12,customer,CUST_002004,,,195582,shopping,inst_32632,browsing
186991,2024-04-06 17:16:41,customer,CUST_002004,,,195584,shopping,inst_32632,considering
186995,2024-04-06 17:24:06,customer,CUST_002004,,,195588,shopping,inst_32632,checkout
187001,2024-04-06 17:28:39,customer,CUST_002004,,,195595,shopping,inst_32632,purchased
187004,2024-04-06 15:31:16,customer,CUST_002159,,,195598,shopping,inst_32633,browsing
187006,2024-04-06 15:34:16,customer,CUST_002159,,,195600,shopping,inst_32633,browsing
187007,2024-04-06 15:37:16,customer,CUST_002159,,,195601,shopping,inst_32633,browsing
187011,2024-04-06 13:44:29,customer,CUST_002407,,,195605,shopping,inst_32635,browsing
187013,2024-04-06 20:23:09,customer,CUST_002524,,,195607,shopping,inst_32636,browsing
187014,2024-04-06 20:26:09,customer,CUST_002524,,,195608,shopping,inst_32636,browsing
187015,2024-04-06 20:29:09,customer,CUST_002524,,,195609,shopping,inst_32636,browsing
187017,2024-04-06 20:32:09,customer,CUST_002524,,,195611,shopping,inst_32636,considering
187020,2024-04-06 20:46:29,customer,CUST_002536,,,195614,shopping,inst_32638,considering
187024,2024-04-06 20:51:29,customer,CUST_002536,,,195618,shopping,inst_32638,checkout
187027,2024-04-06 20:53:29,customer,CUST_002536,,,195622,shopping,inst_32638,purchased
187031,2024-04-06 09:33:53,customer,CUST_002539,,,195626,shopping,inst_32639,browsing
187034,2024-04-06 09:38:01,customer,CUST_002539,,,195629,shopping,inst_32639,considering
187040,2024-04-06 20:56:15,customer,CUST_002568,,,195635,shopping,inst_32640,browsing
187042,2024-04-06 21:03:33,customer,CUST_002568,,,195637,shopping,inst_32640,considering
187045,2024-04-06 17:09:53,customer,CUST_002598,,,195640,shopping,inst_32641,browsing
187047,2024-04-06 17:12:53,customer,CUST_002598,,,195642,shopping,inst_32641,browsing
187051,2024-04-06 18:39:33,customer,CUST_002622,,,195646,shopping,inst_32642,browsing
187054,2024-04-06 18:42:33,customer,CUST_002622,,,195649,shopping,inst_32642,browsing
187057,2024-04-06 18:03:58,customer,CUST_002642,,,195652,shopping,inst_32643,considering
187061,2024-04-06 15:03:08,customer,CUST_002752,,,195656,shopping,inst_32644,browsing
187063,2024-04-06 15:06:08,customer,CUST_002752,,,195658,shopping,inst_32644,browsing
187066,2024-04-06 15:09:08,customer,CUST_002752,,,195661,shopping,inst_32644,browsing
187069,2024-04-06 15:12:08,customer,CUST_002752,,,195664,shopping,inst_32644,browsing
187072,2024-04-06 15:15:08,customer,CUST_002752,,,195667,shopping,inst_32644,browsing
187074,2024-04-06 15:18:08,customer,CUST_002752,,,195669,shopping,inst_32644,browsing
187076,2024-04-06 15:21:08,customer,CUST_002752,,,195671,shopping,inst_32644,considering
187078,2024-04-06 17:47:33,customer,CUST_002867,,,195673,shopping,inst_32645,browsing
187081,2024-04-06 17:50:33,customer,CUST_002867,,,195676,shopping,inst_32645,browsing
187084,2024-04-06 17:53:33,customer,CUST_002867,,,195679,shopping,inst_32645,browsing
187086,2024-04-06 17:14:12,customer,CUST_002940,,,195681,shopping,inst_32646,browsing
187088,2024-04-06 19:38:09,customer,CUST_002957,,,195683,shopping,inst_32647,browsing
187094,2024-04-06 17:54:01,customer,CUST_003084,,,195689,shopping,inst_32650,considering
187096,2024-04-06 17:22:00,customer,CUST_003093,,,195691,shopping,inst_32651,browsing
187105,2024-04-06 22:53:23,customer,CUST_003301,,,195700,shopping,inst_32657,browsing
187106,2024-04-06 22:56:23,customer,CUST_003301,,,195701,shopping,inst_32657,browsing
187110,2024-04-06 14:40:53,customer,CUST_003334,,,195705,shopping,inst_32658,browsing
187113,2024-04-06 14:43:53,customer,CUST_003334,,,195708,shopping,inst_32658,browsing
187115,2024-04-06 14:46:53,customer,CUST_003334,,,195710,shopping,inst_32658,browsing
187119,2024-04-06 17:16:02,customer,CUST_003359,,,195714,shopping,inst_32659,browsing
187122,2024-04-06 20:06:25,customer,CUST_003397,,,195717,shopping,inst_32660,browsing
187125,2024-04-06 19:58:44,customer,CUST_003429,,,195720,shopping,inst_32661,browsing
187126,2024-04-06 20:01:44,customer,CUST_003429,,,195721,shopping,inst_32661,browsing
187129,2024-04-06 20:04:44,customer,CUST_003429,,,195724,shopping,inst_32661,browsing
187132,2024-04-06 20:07:44,customer,CUST_003429,,,195727,shopping,inst_32661,browsing
187136,2024-04-06 13:41:05,customer,CUST_003462,,,195731,shopping,inst_32663,browsing
187138,2024-04-06 13:44:05,customer,CUST_003462,,,195733,shopping,inst_32663,browsing
187143,2024-04-06 11:13:44,customer,CUST_003504,,,195738,shopping,inst_32664,browsing
187146,2024-04-06 19:10:05,customer,CUST_003527,,,195741,shopping,inst_32665,browsing
187148,2024-04-06 19:13:05,customer,CUST_003527,,,195743,shopping,inst_32665,browsing
187151,2024-04-06 19:16:05,customer,CUST_003527,,,195746,shopping,inst_32665,browsing
187153,2024-04-06 19:19:05,customer,CUST_003527,,,195748,shopping,inst_32665,browsing
187158,2024-04-06 19:51:35,customer,CUST_003688,,,195753,shopping,inst_32666,browsing
187161,2024-04-06 10:42:06,customer,CUST_003693,,,195756,shopping,inst_32667,browsing
187164,2024-04-06 10:45:12,customer,CUST_003693,,,195759,shopping,inst_32667,browsing
187175,2024-04-06 11:08:32,customer,CUST_003967,,,195770,shopping,inst_32672,considering
187177,2024-04-06 10:25:47,customer,CUST_003971,,,195772,shopping,inst_32673,browsing
187178,2024-04-06 10:29:36,customer,CUST_003971,,,195773,shopping,inst_32673,browsing
187182,2024-04-06 21:27:17,customer,CUST_003972,,,195777,shopping,inst_32674,browsing
187187,2024-04-06 11:56:58,customer,CUST_004071,,,195782,shopping,inst_32676,browsing
187190,2024-04-06 11:59:58,customer,CUST_004071,,,195785,shopping,inst_32676,browsing
187193,2024-04-06 12:02:58,customer,CUST_004071,,,195788,shopping,inst_32676,browsing
187196,2024-04-06 12:05:58,customer,CUST_004071,,,195791,shopping,inst_32676,browsing
187199,2024-04-06 12:08:58,customer,CUST_004071,,,195794,shopping,inst_32676,browsing
187201,2024-04-06 12:11:58,customer,CUST_004071,,,195796,shopping,inst_32676,browsing
187205,2024-04-06 11:07:43,customer,CUST_004133,,,195800,shopping,inst_32677,browsing
187207,2024-04-06 11:10:43,customer,CUST_004133,,,195802,shopping,inst_32677,browsing
187210,2024-04-06 10:37:06,customer,CUST_004180,,,195805,shopping,inst_32678,browsing
187213,2024-04-06 10:40:06,customer,CUST_004180,,,195808,shopping,inst_32678,browsing
187219,2024-04-06 16:25:32,customer,CUST_004438,,,195814,shopping,inst_32682,considering
187221,2024-04-06 16:30:32,customer,CUST_004438,,,195816,shopping,inst_32682,checkout
187222,2024-04-06 16:32:32,customer,CUST_004438,,,195817,shopping,inst_32682,purchased
187227,2024-04-06 09:39:03,customer,CUST_004508,,,195822,shopping,inst_32684,browsing
187230,2024-04-06 09:42:03,customer,CUST_004508,,,195825,shopping,inst_32684,browsing
187234,2024-04-06 14:30:02,customer,CUST_004557,,,195829,shopping,inst_32685,browsing
187236,2024-04-06 17:50:25,customer,CUST_004574,,,195831,shopping,inst_32686,browsing
187242,2024-04-06 20:32:16,customer,CUST_004765,,,195837,shopping,inst_32688,browsing
187244,2024-04-06 20:35:16,customer,CUST_004765,,,195839,shopping,inst_32688,browsing
187246,2024-04-06 20:38:16,customer,CUST_004765,,,195841,shopping,inst_32688,browsing
187248,2024-04-06 20:41:16,customer,CUST_004765,,,195843,shopping,inst_32688,browsing
187250,2024-04-06 20:44:16,customer,CUST_004765,,,195845,shopping,inst_32688,browsing
187253,2024-04-06 20:47:16,customer,CUST_004765,,,195848,shopping,inst_32688,browsing
187256,2024-04-06 20:50:16,customer,CUST_004765,,,195851,shopping,inst_32688,considering
187260,2024-04-06 20:55:16,customer,CUST_004765,,,195855,shopping,inst_32688,checkout
187268,2024-04-06 20:57:16,customer,CUST_004765,,,195864,shopping,inst_32688,purchased
187271,2024-04-06 18:32:22,customer,CUST_004807,,,195867,shopping,inst_32689,considering
187275,2024-04-06 18:37:22,customer,CUST_004807,,,195871,shopping,inst_32689,checkout
187278,2024-04-06 18:39:22,customer,CUST_004807,,,195875,shopping,inst_32689,purchased
187282,2024-04-06 13:39:38,customer,CUST_004810,,,195879,shopping,inst_32690,browsing
187284,2024-04-06 13:42:38,customer,CUST_004810,,,195881,shopping,inst_32690,browsing
187286,2024-04-06 13:45:38,customer,CUST_004810,,,195883,shopping,inst_32690,browsing
187289,2024-04-06 14:40:05,customer,CUST_004830,,,195886,shopping,inst_32691,browsing
187291,2024-04-06 14:43:05,customer,CUST_004830,,,195888,shopping,inst_32691,browsing
187293,2024-04-06 14:46:05,customer,CUST_004830,,,195890,shopping,inst_32691,considering
187296,2024-04-06 07:02:13,customer,CUST_004902,,,195893,shopping,inst_32692,browsing
187298,2024-04-06 07:05:13,customer,CUST_004902,,,195895,shopping,inst_32692,considering
187300,2024-04-06 07:13:30,customer,CUST_004902,,,195897,shopping,inst_32692,checkout
187302,2024-04-06 07:16:31,customer,CUST_004902,,,195900,shopping,inst_32692,purchased
187304,2024-04-06 17:05:58,customer,CUST_004946,,,195902,shopping,inst_32693,browsing
187308,2024-04-06 09:50:18,customer,CUST_005048,,,195906,shopping,inst_32695,browsing
187310,2024-04-06 09:53:18,customer,CUST_005048,,,195908,shopping,inst_32695,browsing
187317,2024-04-06 19:56:34,customer,CUST_005188,,,195915,shopping,inst_32697,browsing
187326,2024-04-06 14:53:57,customer,CUST_005430,,,195924,shopping,inst_32703,browsing
187328,2024-04-06 14:56:57,customer,CUST_005430,,,195926,shopping,inst_32703,browsing
187336,2024-04-06 15:09:56,customer,CUST_005516,,,195934,shopping,inst_32706,browsing
187341,2024-04-06 14:10:33,customer,CUST_005703,,,195939,shopping,inst_32708,browsing
187345,2024-04-06 18:17:06,customer,CUST_005722,,,195943,shopping,inst_32709,browsing
187348,2024-04-06 18:26:41,customer,CUST_005722,,,195946,shopping,inst_32709,considering
187351,2024-04-06 10:50:34,customer,CUST_005956,,,195949,shopping,inst_32605,browsing
187353,2024-04-06 10:53:34,customer,CUST_005956,,,195951,shopping,inst_32605,browsing
187355,2024-04-06 10:57:10,customer,CUST_005956,,,195953,shopping,inst_32605,browsing
187358,2024-04-06 11:00:53,customer,CUST_005956,,,195956,shopping,inst_32605,browsing
187360,2024-04-06 11:05:07,customer,CUST_005956,,,195958,shopping,inst_32605,browsing
187362,2024-04-06 11:08:07,customer,CUST_005956,,,195960,shopping,inst_32605,browsing
187368,2024-04-06 19:35:28,customer,CUST_005958,,,195966,shopping,inst_32607,browsing
187370,2024-04-06 19:38:28,customer,CUST_005958,,,195968,shopping,inst_32607,browsing
187372,2024-04-06 19:42:06,customer,CUST_005958,,,195970,shopping,inst_32607,browsing
187374,2024-04-06 11:23:04,customer,CUST_005959,,,195972,shopping,inst_32608,browsing
187376,2024-04-06 11:26:38,customer,CUST_005959,,,195974,shopping,inst_32608,browsing
187378,2024-04-06 11:29:38,customer,CUST_005959,,,195976,shopping,inst_32608,browsing
187380,2024-04-06 11:41:31,customer,CUST_005959,,,195978,shopping,inst_32608,considering
187383,2024-04-06 16:44:34,customer,CUST_005960,,,195981,shopping,inst_32609,browsing
187386,2024-04-06 16:47:34,customer,CUST_005960,,,195984,shopping,inst_32609,browsing
187389,2024-04-06 21:31:35,customer,CUST_005961,,,195987,shopping,inst_32610,browsing
187392,2024-04-06 21:34:35,customer,CUST_005961,,,195990,shopping,inst_32610,browsing
187395,2024-04-06 17:49:16,customer,CUST_005962,,,195993,shopping,inst_32611,browsing
187397,2024-04-06 17:52:16,customer,CUST_005962,,,195995,shopping,inst_32611,browsing
187399,2024-04-06 17:56:43,customer,CUST_005962,,,195997,shopping,inst_32611,considering
187405,2024-04-06 11:08:07,customer,CUST_005964,,,196003,shopping,inst_32613,browsing
187408,2024-04-06 11:12:16,customer,CUST_005964,,,196006,shopping,inst_32613,considering
187409,2024-04-06 11:17:16,customer,CUST_005964,,,196007,shopping,inst_32613,checkout
187412,2024-04-06 11:21:27,customer,CUST_005964,,,196011,shopping,inst_32613,purchased
187511,2024-04-07 09:25:48,customer,CUST_000755,,,196117,shopping,inst_32718,browsing
187514,2024-04-07 09:32:34,customer,CUST_000755,,,196120,shopping,inst_32718,considering
187517,2024-04-07 17:41:35,customer,CUST_000971,,,196123,shopping,inst_32719,browsing
187519,2024-04-07 17:46:56,customer,CUST_000971,,,196125,shopping,inst_32719,browsing
187522,2024-04-07 17:49:56,customer,CUST_000971,,,196128,shopping,inst_32719,browsing
187526,2024-04-07 20:20:59,customer,CUST_001056,,,196132,shopping,inst_32720,browsing
187530,2024-04-07 13:19:22,customer,CUST_001330,,,196136,shopping,inst_32721,considering
187535,2024-04-07 12:11:25,customer,CUST_001337,,,196141,shopping,inst_32722,browsing
187538,2024-04-07 12:14:25,customer,CUST_001337,,,196144,shopping,inst_32722,browsing
187541,2024-04-07 12:17:25,customer,CUST_001337,,,196147,shopping,inst_32722,browsing
187545,2024-04-07 17:20:43,customer,CUST_001759,,,196151,shopping,inst_32723,browsing
187547,2024-04-07 17:23:43,customer,CUST_001759,,,196153,shopping,inst_32723,browsing
187549,2024-04-07 17:26:43,customer,CUST_001759,,,196155,shopping,inst_32723,browsing
187552,2024-04-07 17:29:43,customer,CUST_001759,,,196158,shopping,inst_32723,browsing
187555,2024-04-07 17:32:43,customer,CUST_001759,,,196161,shopping,inst_32723,browsing
187556,2024-04-07 17:35:43,customer,CUST_001759,,,196162,shopping,inst_32723,browsing
187557,2024-04-07 17:38:43,customer,CUST_001759,,,196163,shopping,inst_32723,browsing
187559,2024-04-07 17:44:51,customer,CUST_001759,,,196165,shopping,inst_32723,considering
187563,2024-04-07 17:59:22,customer,CUST_001759,,,196169,shopping,inst_32723,checkout
187565,2024-04-07 18:01:22,customer,CUST_001759,,,196171,shopping,inst_32723,purchased
187569,2024-04-07 17:27:01,customer,CUST_001772,,,196175,shopping,inst_32724,browsing
187573,2024-04-07 15:38:03,customer,CUST_001810,,,196179,shopping,inst_32725,browsing
187575,2024-04-07 15:41:03,customer,CUST_001810,,,196181,shopping,inst_32725,browsing
187577,2024-04-07 15:44:03,customer,CUST_001810,,,196183,shopping,inst_32725,browsing
187578,2024-04-07 15:47:03,customer,CUST_001810,,,196184,shopping,inst_32725,browsing
187582,2024-04-07 12:03:06,customer,CUST_001837,,,196188,shopping,inst_32726,browsing
187585,2024-04-07 12:06:06,customer,CUST_001837,,,196191,shopping,inst_32726,browsing
187587,2024-04-07 12:20:16,customer,CUST_001837,,,196193,shopping,inst_32726,considering
187591,2024-04-07 12:25:39,customer,CUST_001837,,,196197,shopping,inst_32726,checkout
187594,2024-04-07 12:27:39,customer,CUST_001837,,,196201,shopping,inst_32726,purchased
187597,2024-04-07 15:07:15,customer,CUST_001898,,,196204,shopping,inst_32727,considering
187601,2024-04-07 18:48:01,customer,CUST_001936,,,196208,shopping,inst_32728,browsing
187605,2024-04-07 21:40:18,customer,CUST_002032,,,196212,shopping,inst_32729,browsing
187608,2024-04-07 22:57:36,customer,CUST_002159,,,196215,shopping,inst_32730,browsing
187612,2024-04-07 15:53:17,customer,CUST_002204,,,196219,shopping,inst_32731,browsing
187616,2024-04-07 11:39:05,customer,CUST_002392,,,196223,shopping,inst_32733,browsing
187618,2024-04-07 11:42:05,customer,CUST_002392,,,196225,shopping,inst_32733,browsing
187619,2024-04-07 11:45:05,customer,CUST_002392,,,196226,shopping,inst_32733,browsing
187620,2024-04-07 11:19:54,customer,CUST_002407,,,196227,shopping,inst_32734,browsing
187621,2024-04-07 11:22:54,customer,CUST_002407,,,196228,shopping,inst_32734,browsing
187623,2024-04-07 11:25:54,customer,CUST_002407,,,196230,shopping,inst_32734,browsing
187631,2024-04-07 06:55:58,customer,CUST_002598,,,196238,shopping,inst_32738,considering
187636,2024-04-07 10:20:56,customer,CUST_002642,,,196243,shopping,inst_32740,browsing
187640,2024-04-07 18:38:17,customer,CUST_002680,,,196247,shopping,inst_32741,browsing
187642,2024-04-07 18:43:04,customer,CUST_002680,,,196249,shopping,inst_32741,browsing
187647,2024-04-07 18:46:27,customer,CUST_002715,,,196254,shopping,inst_32742,browsing
187649,2024-04-07 18:51:02,customer,CUST_002715,,,196256,shopping,inst_32742,considering
187655,2024-04-07 19:15:07,customer,CUST_002752,,,196262,shopping,inst_32743,considering
187656,2024-04-07 19:20:07,customer,CUST_002752,,,196263,shopping,inst_32743,checkout
187658,2024-04-07 19:22:07,customer,CUST_002752,,,196266,shopping,inst_32743,purchased
187661,2024-04-07 11:36:51,customer,CUST_002769,,,196269,shopping,inst_32744,considering
187663,2024-04-07 11:43:05,customer,CUST_002769,,,196271,shopping,inst_32744,checkout
187670,2024-04-07 16:46:09,customer,CUST_002855,,,196279,shopping,inst_32746,browsing
187673,2024-04-07 16:49:09,customer,CUST_002855,,,196282,shopping,inst_32746,browsing
187675,2024-04-07 16:52:09,customer,CUST_002855,,,196284,shopping,inst_32746,browsing
187677,2024-04-07 16:56:43,customer,CUST_002855,,,196286,shopping,inst_32746,browsing
187680,2024-04-07 17:06:48,customer,CUST_002855,,,196289,shopping,inst_32746,considering
187682,2024-04-07 14:03:27,customer,CUST_002871,,,196291,shopping,inst_32747,browsing
187684,2024-04-07 14:06:27,customer,CUST_002871,,,196293,shopping,inst_32747,browsing
187695,2024-04-07 18:29:48,customer,CUST_003397,,,196304,shopping,inst_32754,browsing
187698,2024-04-07 18:33:56,customer,CUST_003397,,,196307,shopping,inst_32754,browsing
187705,2024-04-07 22:13:08,customer,CUST_003565,,,196314,shopping,inst_32759,browsing
187709,2024-04-07 17:26:18,customer,CUST_003581,,,196318,shopping,inst_32760,considering
187712,2024-04-07 22:54:27,customer,CUST_003605,,,196321,shopping,inst_32761,browsing
187716,2024-04-07 11:56:53,customer,CUST_003693,,,196325,shopping,inst_32763,browsing
187718,2024-04-07 11:59:53,customer,CUST_003693,,,196327,shopping,inst_32763,browsing
187720,2024-04-07 12:04:19,customer,CUST_003693,,,196329,shopping,inst_32763,browsing
187722,2024-04-07 12:30:39,customer,CUST_003693,,,196331,shopping,inst_32763,considering
187726,2024-04-07 12:35:39,customer,CUST_003693,,,196335,shopping,inst_32763,checkout
187731,2024-04-07 12:37:50,customer,CUST_003693,,,196341,shopping,inst_32763,purchased
187735,2024-04-07 21:24:42,customer,CUST_003710,,,196345,shopping,inst_32764,browsing
187740,2024-04-07 13:31:52,customer,CUST_003821,,,196350,shopping,inst_32766,browsing
187743,2024-04-07 11:19:18,customer,CUST_003894,,,196353,shopping,inst_32768,considering
187745,2024-04-07 17:20:51,customer,CUST_003946,,,196355,shopping,inst_32770,browsing
187749,2024-04-07 18:32:36,customer,CUST_003965,,,196359,shopping,inst_32771,browsing
187752,2024-04-07 11:24:19,customer,CUST_004035,,,196362,shopping,inst_32772,browsing
187754,2024-04-07 11:27:19,customer,CUST_004035,,,196364,shopping,inst_32772,browsing
187755,2024-04-07 11:30:19,customer,CUST_004035,,,196365,shopping,inst_32772,browsing
187758,2024-04-07 14:45:56,customer,CUST_004064,,,196368,shopping,inst_32773,browsing
187760,2024-04-07 10:35:28,customer,CUST_004071,,,196370,shopping,inst_32774,browsing
187770,2024-04-07 21:03:11,customer,CUST_004213,,,196380,shopping,inst_32778,browsing
187773,2024-04-07 21:06:11,customer,CUST_004213,,,196383,shopping,inst_32778,browsing
187774,2024-04-07 21:14:56,customer,CUST_004213,,,196384,shopping,inst_32778,considering
187778,2024-04-07 21:24:50,customer,CUST_004213,,,196388,shopping,inst_32778,checkout
187780,2024-04-07 21:26:50,customer,CUST_004213,,,196390,shopping,inst_32778,purchased
187783,2024-04-07 06:15:49,customer,CUST_004255,,,196393,shopping,inst_32779,browsing
187787,2024-04-07 18:19:34,customer,CUST_004352,,,196397,shopping,inst_32780,browsing
187791,2024-04-07 08:36:06,customer,CUST_004392,,,196401,shopping,inst_32781,browsing
187795,2024-04-07 18:01:53,customer,CUST_004489,,,196405,shopping,inst_32783,browsing
187800,2024-04-07 16:34:58,customer,CUST_004642,,,196410,shopping,inst_32785,browsing
187805,2024-04-07 13:13:03,customer,CUST_004705,,,196415,shopping,inst_32787,browsing
187806,2024-04-07 13:16:03,customer,CUST_004705,,,196416,shopping,inst_32787,browsing
187809,2024-04-07 13:19:03,customer,CUST_004705,,,196419,shopping,inst_32787,browsing
187812,2024-04-07 13:22:03,customer,CUST_004705,,,196422,shopping,inst_32787,browsing
187816,2024-04-07 15:23:32,customer,CUST_004727,,,196426,shopping,inst_32788,browsing
187818,2024-04-07 15:26:32,customer,CUST_004727,,,196428,shopping,inst_32788,browsing
187820,2024-04-07 15:29:32,customer,CUST_004727,,,196430,shopping,inst_32788,considering
187827,2024-04-07 16:06:38,customer,CUST_004925,,,196437,shopping,inst_32792,considering
187831,2024-04-07 16:11:44,customer,CUST_004925,,,196441,shopping,inst_32792,checkout
187833,2024-04-07 16:13:44,customer,CUST_004925,,,196443,shopping,inst_32792,purchased
187837,2024-04-07 09:25:57,customer,CUST_005124,,,196447,shopping,inst_32794,browsing
187841,2024-04-07 20:55:45,customer,CUST_005136,,,196451,shopping,inst_32795,browsing
187843,2024-04-07 20:58:45,customer,CUST_005136,,,196453,shopping,inst_32795,browsing
187846,2024-04-07 21:04:08,customer,CUST_005136,,,196456,shopping,inst_32795,considering
187847,2024-04-07 21:25:01,customer,CUST_005136,,,196457,shopping,inst_32795,checkout
187854,2024-04-07 20:22:36,customer,CUST_005209,,,196465,shopping,inst_32796,considering
187859,2024-04-07 17:31:30,customer,CUST_005310,,,196470,shopping,inst_32798,considering
187863,2024-04-07 17:36:30,customer,CUST_005310,,,196474,shopping,inst_32798,checkout
187865,2024-04-07 17:40:38,customer,CUST_005310,,,196477,shopping,inst_32798,purchased
187869,2024-04-07 18:25:44,customer,CUST_005414,,,196481,shopping,inst_32799,browsing
187872,2024-04-07 18:28:44,customer,CUST_005414,,,196484,shopping,inst_32799,considering
187877,2024-04-07 19:59:47,customer,CUST_005430,,,196489,shopping,inst_32800,browsing
187878,2024-04-07 20:02:53,customer,CUST_005430,,,196490,shopping,inst_32800,browsing
187880,2024-04-07 20:05:53,customer,CUST_005430,,,196492,shopping,inst_32800,browsing
187883,2024-04-07 20:08:53,customer,CUST_005430,,,196495,shopping,inst_32800,browsing
187885,2024-04-07 20:11:53,customer,CUST_005430,,,196497,shopping,inst_32800,browsing
187887,2024-04-07 20:14:53,customer,CUST_005430,,,196499,shopping,inst_32800,browsing
187890,2024-04-07 08:23:55,customer,CUST_005701,,,196502,shopping,inst_32803,browsing
187892,2024-04-07 20:26:02,customer,CUST_005729,,,196504,shopping,inst_32804,browsing
187895,2024-04-07 20:47:43,customer,CUST_005729,,,196507,shopping,inst_32804,considering
187899,2024-04-07 22:01:36,customer,CUST_005965,,,196511,shopping,inst_32710,considering
187902,2024-04-07 22:35:51,customer,CUST_005965,,,196514,shopping,inst_32710,checkout
187905,2024-04-07 22:37:51,customer,CUST_005965,,,196518,shopping,inst_32710,purchased
187909,2024-04-07 11:51:21,customer,CUST_005966,,,196522,shopping,inst_32711,browsing
187911,2024-04-07 11:56:29,customer,CUST_005966,,,196524,shopping,inst_32711,considering
187915,2024-04-07 17:40:36,customer,CUST_005970,,,196528,shopping,inst_32715,browsing
187919,2024-04-07 19:52:06,customer,CUST_005971,,,196532,shopping,inst_32716,considering
187975,2024-04-08 13:47:46,customer,CUST_000440,,,196595,shopping,inst_32813,browsing
187977,2024-04-08 13:50:46,customer,CUST_000440,,,196597,shopping,inst_32813,browsing
187979,2024-04-08 13:53:46,customer,CUST_000440,,,196599,shopping,inst_32813,browsing
187984,2024-04-08 10:16:42,customer,CUST_000971,,,196604,shopping,inst_32815,considering
187989,2024-04-08 11:36:03,customer,CUST_001575,,,196609,shopping,inst_32816,browsing
187991,2024-04-08 11:39:03,customer,CUST_001575,,,196611,shopping,inst_32816,browsing
187994,2024-04-08 11:42:27,customer,CUST_001575,,,196614,shopping,inst_32816,browsing
187996,2024-04-08 14:30:09,customer,CUST_001772,,,196616,shopping,inst_32817,browsing
187999,2024-04-08 09:18:58,customer,CUST_002392,,,196619,shopping,inst_32819,considering
188005,2024-04-08 16:47:05,customer,CUST_002642,,,196625,shopping,inst_32821,browsing
188007,2024-04-08 16:50:05,customer,CUST_002642,,,196627,shopping,inst_32821,browsing
188010,2024-04-08 16:53:05,customer,CUST_002642,,,196630,shopping,inst_32821,browsing
188013,2024-04-08 16:09:01,customer,CUST_002680,,,196633,shopping,inst_32822,browsing
188017,2024-04-08 15:21:54,customer,CUST_002707,,,196637,shopping,inst_32823,considering
188022,2024-04-08 12:43:43,customer,CUST_002845,,,196642,shopping,inst_32824,considering
188029,2024-04-08 17:19:01,customer,CUST_002952,,,196649,shopping,inst_32826,considering
188033,2024-04-08 11:51:01,customer,CUST_003030,,,196653,shopping,inst_32827,browsing
188035,2024-04-08 11:54:01,customer,CUST_003030,,,196655,shopping,inst_32827,browsing
188038,2024-04-08 11:57:01,customer,CUST_003030,,,196658,shopping,inst_32827,browsing
188040,2024-04-08 12:00:01,customer,CUST_003030,,,196660,shopping,inst_32827,browsing
188043,2024-04-08 12:03:01,customer,CUST_003030,,,196663,shopping,inst_32827,browsing
188045,2024-04-08 12:06:01,customer,CUST_003030,,,196665,shopping,inst_32827,considering
188055,2024-04-08 13:33:24,customer,CUST_003334,,,196675,shopping,inst_32832,browsing
188057,2024-04-08 13:36:24,customer,CUST_003334,,,196677,shopping,inst_32832,considering
188065,2024-04-08 17:04:22,customer,CUST_003565,,,196685,shopping,inst_32834,browsing
188066,2024-04-08 17:07:22,customer,CUST_003565,,,196686,shopping,inst_32834,browsing
188068,2024-04-08 17:10:22,customer,CUST_003565,,,196688,shopping,inst_32834,browsing
188069,2024-04-08 17:19:49,customer,CUST_003565,,,196689,shopping,inst_32834,considering
188072,2024-04-08 17:24:49,customer,CUST_003565,,,196692,shopping,inst_32834,checkout
